year,player_id,last_name,first_name,batting_hand,throwing_hand,team_abbr_1,position
2002,restm001,Restovich,Michael,R,R,MIN,OF
2002,rincj001,Rincon,Juan,R,R,MIN,P
2002,rival001,Rivas,Luis,R,R,MIN,2B
2002,rodrj001,Rodriguez,Jose,L,L,MIN,P
2002,romej001,Romero,J.C.,B,L,MIN,P
2002,ryanm001,Ryan,Mike,L,R,MIN,OF
2002,santj003,Santana,Johan,L,L,MIN,P
2002,seart001,Sears,Todd,R,R,MIN,1B
2002,tromm001,Trombley,Mike,R,R,MIN,P
2002,valej004,Valentin,Javier,B,R,MIN,C
2002,wellb002,Wells,Bob,R,R,MIN,P
2002,armat002,Armas,Tony,R,R,MON,P
2002,barrm003,Barrett,Michael,R,R,MON,C
2002,bergp001,Bergeron,Peter,L,R,MON,OF
2002,browj003,Brower,Jim,R,R,MON,P
2002,cabro001,Cabrera,Orlando,R,R,MON,SS
2002,carrj001,Carroll,Jamey,R,R,MON,3B
2002,cepim001,Cepicky,Matthew,L,R,MON,OF
2002,chave002,Chavez,Endy,L,L,MON,OF
2002,chenb001,Chen,Bruce,L,L,MON,P
2002,colll001,Collier,Lou,R,R,MON,OF
2002,colob001,Colon,Bartolo,R,R,MON,P
2002,cordw001,Cordero,Wil,R,R,MON,OF
2002,day-z001,Day,Zach,R,R,MON,P
2002,drewt001,Drew,Tim,R,R,MON,P
2002,eiscj001,Eischen,Joey,L,L,MON,P
2002,floyc001,Floyd,Cliff,L,R,MON,OF
2002,galaa001,Galarraga,Andres,R,R,MON,1B
2002,guerv001,Guerrero,Vladimir,R,R,MON,OF
2002,guerw001,Guerrero,Wilton,B,R,MON,OF
2002,hergm001,Herges,Matt,L,R,MON,P
2002,kim-s001,Kim,Sun-Woo,R,R,MON,P
2002,lloyg001,Lloyd,Graeme,L,L,MON,P
2002,macij001,Macias,Jose,B,R,MON,OF
2002,mateh001,Mateo,Henry,B,R,MON,2B
2002,mordm001,Mordecai,Mike,R,R,MON,3B
2002,ohkat001,Ohka,Tomo,B,R,MON,P
2002,oleat001,O'Leary,Troy,L,L,MON,OF
2002,pavac001,Pavano,Carl,R,R,MON,P
2002,reamb001,Reames,Britt,R,R,MON,P
2002,rodrh001,Rodriguez,Henry,L,L,MON,OF
2002,schnb001,Schneider,Brian,L,R,MON,C
2002,smitd006,Smith,Dan,R,R,MON,P
2002,stevl001,Stevens,Lee,L,L,MON,1B
2002,stews003,Stewart,Scott,R,L,MON,P
2002,stris001,Strickland,Scott,R,R,MON,P
2002,tatif001,Tatis,Fernando,R,R,MON,3B
2002,trubc001,Truby,Chris,R,R,MON,3B
2002,tuckt001,Tucker,T.J.,R,R,MON,P
2002,vazqj001,Vazquez,Javier,R,R,MON,P
2002,vidrj001,Vidro,Jose,B,R,MON,2B
2002,vosbe001,Vosberg,Ed,L,L,MON,P
2002,wilkb002,Wilkerson,Brad,L,L,MON,OF
2002,yoshm001,Yoshii,Masato,R,R,MON,P
2002,ariaa001,Arias,Alex,R,R,NYA,3B
2002,casta001,Castillo,Alberto,R,R,NYA,C
2002,choar001,Choate,Randy,L,L,NYA,P
2002,clemr001,Clemens,Roger,R,R,NYA,P
2002,coomr001,Coomer,Ron,R,R,NYA,3B
2002,garck002,Garcia,Karim,L,L,NYA,OF
2002,giamj001,Giambi,Jason,L,R,NYA,1B
2002,hensd001,Henson,Drew,R,R,NYA,DH
2002,herna002,Hernandez,Adrian,R,R,NYA,P
2002,herno001,Hernandez,Orlando,R,R,NYA,P
2002,hitcs001,Hitchcock,Sterling,L,L,NYA,P
2002,jeted001,Jeter,Derek,R,R,NYA,SS
2002,johnn001,Johnson,Nick,L,L,NYA,1B
2002,karss001,Karsay,Steve,R,R,NYA,P
2002,knigb001,Knight,Brandon,L,R,NYA,P
2002,lillt001,Lilly,Ted,L,L,NYA,P
2002,mendr001,Mendoza,Ramiro,R,R,NYA,P
2002,mondr002,Mondesi,Raul,R,R,NYA,OF
2002,mussm001,Mussina,Mike,L,R,NYA,P
2002,petta001,Pettitte,Andy,L,L,NYA,P
2002,posaj001,Posada,Jorge,B,R,NYA,C
2002,rivej001,Rivera,Juan,R,R,NYA,OF
2002,rivem002,Rivera,Mariano,R,R,NYA,P
2002,soria001,Soriano,Alfonso,R,R,NYA,2B
2002,spens001,Spencer,Shane,R,R,NYA,OF
2002,stanm003,Stanton,Mike,L,L,NYA,P
2002,tessj001,Tessmer,Jay,R,R,NYA,P
2002,thamm001,Thames,Marcus,R,R,NYA,OF
2002,thurm002,Thurman,Mike,R,R,NYA,P
2002,vandj001,Vander Wal,John,L,L,NYA,OF
2002,ventr001,Ventura,Robin,L,R,NYA,3B
2002,weavj002,Weaver,Jeff,R,R,NYA,P
2002,welld001,Wells,David,L,L,NYA,P
2002,whitr001,White,Rondell,R,R,NYA,OF
2002,widgc001,Widger,Chris,R,R,NYA,C
2002,willb002,Williams,Bernie,B,R,NYA,OF
2002,willg001,Williams,Gerald,R,R,NYA,OF
2002,wilse001,Wilson,Enrique,B,R,NYA,3B
2002,alfoe001,Alfonzo,Edgardo,R,R,NYN,3B
2002,alomr001,Alomar,Roberto,B,R,NYN,2B
2002,astap001,Astacio,Pedro,R,R,NYN,P
2002,bacsm001,Bacsik,Michael,L,L,NYN,P
2002,benia001,Benitez,Armando,R,R,NYN,P
2002,burnj001,Burnitz,Jeromy,L,R,NYN,OF
2002,ceder001,Cedeno,Roger,B,R,NYN,OF
2002,cerdj001,Cerda,Jaime,L,L,NYN,P
2002,chenb001,Chen,Bruce,L,L,NYN,P
2002,chrim002,Christensen,McKay,L,L,NYN,OF
2002,clarb003,Clark,Brady,R,R,NYN,OF
2002,corem001,Corey,Mark,R,R,NYN,P
2002,damij001,D'Amico,Jeff,R,R,NYN,P
2002,davik001,Davis,Kane,R,R,NYN,P
2002,estes001,Estes,Shawn,R,L,NYN,P
2002,felip002,Feliciano,Pedro,L,L,NYN,P
2002,gonzr002,Gonzalez,Raul,R,R,NYN,OF
2002,guthm001,Guthrie,Mark,R,L,NYN,P
2002,johnm001,Johnson,Mark,L,L,NYN,1B
2002,joneb004,Jones,Bobby,R,L,NYN,P
2002,komis001,Komiyama,Satoru,R,R,NYN,P
2002,leita001,Leiter,Al,L,L,NYN,P
2002,littm001,Little,Mark,R,R,NYN,OF
2002,mattg002,Matthews,Gary,B,R,NYN,PH
2002,mcewj001,McEwing,Joe,R,R,NYN,OF
2002,middj001,Middlebrook,Jason,R,R,NYN,P
2002,ordor001,Ordonez,Rey,R,R,NYN,SS
2002,paytj001,Payton,Jay,R,R,NYN,OF
2002,peret004,Perez,Timo,L,L,NYN,OF
2002,philj003,Phillips,Jason,R,R,NYN,C
2002,piazm001,Piazza,Mike,R,R,NYN,C
2002,reeds001,Reed,Steve,R,R,NYN,P
2002,robeg001,Roberts,Grant,R,R,NYN,P
2002,scutm001,Scutaro,Marco,R,R,NYN,2B
2002,seo-j001,Seo,Jae Weong,R,R,NYN,P
2002,sneae001,Snead,Esix,B,R,NYN,OF
2002,strap001,Strange,Pat,R,R,NYN,P
2002,stris001,Strickland,Scott,R,R,NYN,P
2002,tarat001,Tarasco,Tony,L,R,NYN,OF
2002,thomj005,Thomson,John,R,R,NYN,P
2002,tracs001,Trachsel,Steve,R,R,NYN,P
2002,valej002,Valentin,John,R,R,NYN,SS
2002,vaugm001,Vaughn,Mo,L,R,NYN,1B
2002,walkp001,Walker,Pete,R,R,NYN,P
2002,walkt003,Walker,Tyler,R,R,NYN,P
2002,weatd001,Weathers,David,R,R,NYN,P
2002,wiggt001,Wigginton,Ty,R,R,NYN,3B
2002,wilsv001,Wilson,Vance,R,R,NYN,C
2002,bowim001,Bowie,Micah,L,L,OAK,P
2002,bradc001,Bradford,Chad,R,R,OAK,P
2002,byrne001,Byrnes,Eric,R,R,OAK,OF
2002,chave001,Chavez,Eric,L,R,OAK,3B
2002,colam001,Colangelo,Mike,R,R,OAK,OF
2002,durhr001,Durham,Ray,B,R,OAK,DH
2002,dye-j001,Dye,Jermaine,R,R,OAK,OF
2002,ellim001,Ellis,Mark,R,R,OAK,2B
2002,florj001,Flores,Jose,R,R,OAK,2B
2002,fyhrm001,Fyhrie,Mike,R,R,OAK,P
2002,germe001,German,Esteban,R,R,OAK,2B
2002,giamj002,Giambi,Jeremy,L,L,OAK,OF
2002,grabj001,Grabowski,Jason,L,R,OAK,OF
2002,haraa001,Harang,Aaron,R,R,OAK,P
2002,hatts001,Hatteberg,Scott,L,R,OAK,1B
2002,hernr002,Hernandez,Ramon,R,R,OAK,C
2002,hilje001,Hiljus,Erik,R,R,OAK,P
2002,holtm001,Holtz,Mike,L,L,OAK,P
2002,hudst001,Hudson,Tim,R,R,OAK,P
2002,justd001,Justice,David,L,L,OAK,OF
2002,kochb001,Koch,Billy,R,R,OAK,P
2002,lidlc001,Lidle,Cory,R,R,OAK,P
2002,lillt001,Lilly,Ted,L,L,OAK,P
2002,longt002,Long,Terrence,L,L,OAK,OF
2002,mabrj001,Mabry,John,L,R,OAK,OF
2002,magnm001,Magnante,Mike,L,L,OAK,P
2002,mckac001,McKay,Cody,L,R,OAK,C
2002,mecij001,Mecir,Jim,B,R,OAK,P
2002,menef001,Menechino,Frank,R,R,OAK,2B
2002,muldm001,Mulder,Mark,L,L,OAK,P
2002,myerg001,Myers,Greg,L,R,OAK,C
2002,penac001,Pena,Carlos,L,L,OAK,1B
2002,piata001,Piatt,Adam,R,R,OAK,OF
2002,rincr001,Rincon,Ricardo,L,L,OAK,P
2002,saeno001,Saenz,Olmedo,R,R,OAK,1B
2002,suttl001,Sutton,Larry,L,L,OAK,1B
2002,tam-j001,Tam,Jeff,R,R,OAK,P
2002,tejam001,Tejada,Miguel,R,R,OAK,SS
2002,velar001,Velarde,Randy,R,R,OAK,2B
2002,venam002,Venafro,Mike,L,L,OAK,P
2002,zitob001,Zito,Barry,L,L,OAK,P
2002,abreb001,Abreu,Bobby,L,R,PHI,OF
2002,adamt001,Adams,Terry,R,R,PHI,P
2002,andem003,Anderson,Marlon,L,R,PHI,2B
2002,bottr001,Bottalico,Ricky,L,R,PHI,P
2002,burrp001,Burrell,Pat,R,R,PHI,OF
2002,byrdm001,Byrd,Marlon,R,R,PHI,OF
2002,coggd001,Coggin,Dave,R,R,PHI,P
2002,cormr001,Cormier,Rheal,L,L,PHI,P
2002,duckb001,Duckworth,Brandon,R,R,PHI,P
2002,estrj001,Estrada,Johnny,B,R,PHI,C
2002,giamj002,Giambi,Jeremy,L,L,PHI,1B
2002,gland001,Glanville,Doug,R,R,PHI,OF
2002,holld001,Hollins,Dave,B,R,PHI,1B
2002,junge001,Junge,Eric,R,R,PHI,P
2002,leder001,Ledee,Ricky,L,L,PHI,OF
2002,lee-t002,Lee,Travis,L,L,PHI,1B
2002,liebm001,Lieberthal,Mike,R,R,PHI,C
2002,mabrj001,Mabry,John,L,R,PHI,1B
2002,merch002,Mercado,Hector,L,L,PHI,P
2002,mesaj001,Mesa,Jose,R,R,PHI,P
2002,michj001,Michaels,Jason,R,R,PHI,OF
2002,myerb001,Myers,Brett,R,R,PHI,P
2002,nickd001,Nickle,Doug,R,R,PHI,P
2002,padiv001,Padilla,Vicente,R,R,PHI,P
2002,peret003,Perez,Tomas,B,R,PHI,2B
2002,persr001,Person,Robert,R,R,PHI,P
2002,plesd001,Plesac,Dan,L,L,PHI,P
2002,polap001,Polanco,Placido,R,R,PHI,3B
2002,polic001,Politte,Cliff,R,R,PHI,P
2002,pratt001,Pratt,Todd,R,R,PHI,C
2002,puntn001,Punto,Nick,B,R,PHI,2B
2002,roa-j001,Roa,Joe,R,R,PHI,P
2002,roles001,Rolen,Scott,R,R,PHI,3B
2002,rollj001,Rollins,Jimmy,B,R,PHI,SS
2002,santj002,Santiago,Jose,R,R,PHI,P
2002,silvc001,Silva,Carlos,R,R,PHI,P
2002,timlm001,Timlin,Mike,R,R,PHI,P
2002,valee002,Valent,Eric,L,L,PHI,OF
2002,wolfr001,Wolf,Randy,L,L,PHI,P
2002,alvat002,Alvarez,Tony,R,R,PIT,OF
2002,andej002,Anderson,Jimmy,L,L,PIT,P
2002,arrob001,Arroyo,Bronson,R,R,PIT,P
2002,beimj001,Beimel,Joe,L,L,PIT,P
2002,benjm001,Benjamin,Mike,R,R,PIT,3B
2002,bensk001,Benson,Kris,R,R,PIT,P
2002,boehb001,Boehringer,Brian,B,R,PIT,P
2002,browa001,Brown,Adrian,B,R,PIT,OF
2002,cotah001,Cota,Humberto,R,R,PIT,C
2002,davij004,Davis,J.J.,R,R,PIT,OF
2002,fettm001,Fetters,Mike,R,R,PIT,P
2002,foggj001,Fogg,Josh,R,R,PIT,P
2002,gileb002,Giles,Brian,L,L,PIT,OF
2002,hermc001,Hermansen,Chad,R,R,PIT,OF
2002,hyzda001,Hyzdu,Adam,R,R,PIT,OF
2002,kendj001,Kendall,Jason,R,R,PIT,C
2002,lincm001,Lincoln,Mike,R,R,PIT,P
2002,lopem001,Lopez,Mendy,R,R,PIT,PH
2002,lowes001,Lowe,Sean,R,R,PIT,P
2002,mackr001,Mackowiak,Rob,L,R,PIT,OF
2002,manzj001,Manzanillo,Josias,R,R,PIT,P
2002,meadb001,Meadows,Brian,R,R,PIT,P
2002,nunea001,Nunez,Abraham,B,R,PIT,2B
2002,osikk001,Osik,Keith,R,R,PIT,C
2002,ramia001,Ramirez,Aramis,R,R,PIT,3B
2002,reesp001,Reese,Pokey,R,R,PIT,2B
2002,reyea001,Reyes,Alberto,R,R,PIT,P
2002,riosa001,Rios,Armando,L,L,PIT,OF
2002,sancd001,Sanchez,Duaner,R,R,PIT,P
2002,saues001,Sauerbeck,Scott,R,L,PIT,P
2002,torrs001,Torres,Salomon,R,R,PIT,P
2002,villr001,Villone,Ron,L,L,PIT,P
2002,wellk001,Wells,Kip,R,R,PIT,P
2002,willd002,Williams,David,L,L,PIT,P
2002,willm005,Williams,Mike,R,R,PIT,P
2002,wilsc003,Wilson,Craig,R,R,PIT,OF
2002,wilsj002,Wilson,Jack,R,R,PIT,SS
2002,younk001,Young,Kevin,R,R,PIT,1B
2002,barkk001,Barker,Kevin,L,L,SDN,1B
2002,boydj001,Boyd,Jason,R,R,SDN,P
2002,buchb002,Buchanan,Brian,R,R,SDN,1B
2002,burrs001,Burroughs,Sean,L,R,SDN,3B
2002,bynum001,Bynum,Mike,L,L,SDN,P
2002,cardj001,Cardona,Javier,R,R,SDN,C
2002,condc001,Condrey,Clay,R,R,SDN,P
2002,cresc001,Crespo,Cesar,B,R,SDN,OF
2002,cruzd001,Cruz,Deivi,R,R,SDN,SS
2002,cyr-e001,Cyr,Eric,R,L,SDN,P
2002,davet001,Davey,Tom,R,R,SDN,P
2002,dehak001,DeHaan,Kory,L,R,SDN,OF
2002,dewim001,DeWitt,Matt,R,R,SDN,P
2002,eatoa001,Eaton,Adam,R,R,SDN,P
2002,embra001,Embree,Alan,L,L,SDN,P
2002,fikaj001,Fikac,Jeremy,R,R,SDN,P
2002,gantr001,Gant,Ron,R,R,SDN,OF
2002,gonzw001,Gonzalez,Wiki,R,R,SDN,C
2002,hofft001,Hoffman,Trevor,R,R,SDN,P
2002,holtm001,Holtz,Mike,L,L,SDN,P
2002,howab001,Howard,Ben,R,R,SDN,P
2002,hubbt001,Hubbard,Trent,R,R,SDN,OF
2002,jarvk001,Jarvis,Kevin,L,R,SDN,P
2002,jimed001,Jimenez,D'Angelo,B,R,SDN,2B
2002,johnj008,Johnson,Jonathan,R,R,SDN,P
2002,joneb003,Jones,Bobby,R,R,SDN,P
2002,joneb004,Jones,Bobby,R,L,SDN,P
2002,kersj001,Kershner,Jason,L,L,SDN,P
2002,kingg001,Kingsale,Gene,B,R,SDN,OF
2002,klesr001,Klesko,Ryan,L,L,SDN,1B
2002,kotsm001,Kotsay,Mark,L,L,SDN,OF
2002,lampt001,Lampkin,Tom,L,R,SDN,C
2002,lankr001,Lankford,Ray,L,L,SDN,OF
2002,lawrb001,Lawrence,Brian,R,R,SDN,P
2002,lundd001,Lundquist,David,R,R,SDN,P
2002,matoj001,Matos,Julius,R,R,SDN,2B
2002,middj001,Middlebrook,Jason,R,R,SDN,P
2002,morej001,Moreno,Juan,L,L,SDN,P
2002,myerr002,Myers,Rodney,R,R,SDN,P
2002,nevip001,Nevin,Phil,R,R,SDN,3B
2002,nickd001,Nickle,Doug,R,R,SDN,P
2002,nievw001,Nieves,Wil,R,R,SDN,C
2002,nunej002,Nunez,Jose,L,L,SDN,P
2002,pearj002,Pearson,Jason,L,L,SDN,P
2002,peavj001,Peavy,Jake,R,R,SDN,P
2002,pelaa001,Pelaez,Alex,R,R,SDN,1B
2002,pereo002,Perez,Oliver,L,L,SDN,P
2002,pickk001,Pickford,Kevin,L,L,SDN,P
2002,reeds001,Reed,Steve,R,R,SDN,P
2002,shiej001,Shiell,Jason,R,R,SDN,P
2002,sweem001,Sweeney,Mark,L,L,SDN,1B
2002,tankd001,Tankersley,Dennis,R,R,SDN,P
2002,tollb001,Tollberg,Brian,R,R,SDN,P
2002,tomkb001,Tomko,Brett,R,R,SDN,P
2002,tramb001,Trammell,Bubba,R,R,SDN,OF
2002,trujj001,Trujillo,J.J.,R,R,SDN,P
2002,vazqr001,Vazquez,Ramon,L,R,SDN,2B
2002,villb001,Villafuerte,Brandon,R,R,SDN,P
2002,walkk001,Walker,Kevin,L,L,SDN,P
2002,abbop001,Abbott,Paul,R,R,SEA,P
2002,baldj002,Baldwin,James,R,R,SEA,P
2002,bloow001,Bloomquist,Willie,R,R,SEA,OF
2002,boonb002,Boone,Bret,R,R,SEA,2B
2002,bordp001,Borders,Pat,R,R,SEA,C
2002,camem001,Cameron,Mike,R,R,SEA,OF
2002,cirij001,Cirillo,Jeff,R,R,SEA,3B
2002,creed001,Creek,Doug,L,L,SEA,P
2002,davib003,Davis,Ben,B,R,SEA,C
2002,fitzb001,Fitzgerald,Brian,L,L,SEA,P
2002,franr001,Franklin,Ryan,R,R,SEA,P
2002,garcf002,Garcia,Freddy,R,R,SEA,P
2002,gipsc001,Gipson,Charles,R,R,SEA,OF
2002,guilc001,Guillen,Carlos,B,R,SEA,SS
2002,halaj001,Halama,John,L,L,SEA,P
2002,hases001,Hasegawa,Shigetoshi,R,R,SEA,P
2002,kayej001,Kaye,Justin,R,R,SEA,P
2002,kingg001,Kingsale,Gene,B,R,SEA,OF
2002,marte001,Martinez,Edgar,R,R,SEA,DH
2002,matej001,Mateo,Julio,R,R,SEA,P
2002,mclem001,McLemore,Mark,B,R,SEA,OF
2002,moyej001,Moyer,Jamie,L,L,SEA,P
2002,nelsj001,Nelson,Jeff,R,R,SEA,P
2002,offej001,Offerman,Jose,B,R,SEA,1B
2002,olerj001,Olerud,John,L,L,SEA,1B
2002,pinej001,Pineiro,Joel,R,R,SEA,P
2002,podss001,Podsednik,Scott,L,L,SEA,OF
2002,relad001,Relaford,Desi,B,R,SEA,SS
2002,rhoda001,Rhodes,Arthur,L,L,SEA,P
2002,sasak001,Sasaki,Kazuhiro,R,R,SEA,P
2002,sierr001,Sierra,Ruben,B,R,SEA,OF
2002,snelc001,Snelling,Chris,L,L,SEA,OF
2002,sorir001,Soriano,Rafael,R,R,SEA,P
2002,suzui001,Suzuki,Ichiro,L,R,SEA,OF
2002,tayla001,Taylor,Aaron,R,R,SEA,P
2002,uguel001,Ugueto,Luis,B,R,SEA,DH
2002,valdi001,Valdez,Ismael,R,R,SEA,P
2002,watsm001,Watson,Mark,R,L,SEA,P
2002,wilsd001,Wilson,Dan,R,R,SEA,C
2002,wrigr002,Wright,Ron,R,R,SEA,DH
2002,ainsk001,Ainsworth,Kurt,R,R,SFN,P
2002,aurir001,Aurilia,Rich,R,R,SFN,SS
2002,aybam001,Aybar,Manny,R,R,SFN,P
2002,belld002,Bell,David,R,R,SFN,3B
2002,benam001,Benard,Marvin,L,L,SFN,OF
2002,bondb001,Bonds,Barry,L,L,SFN,OF
2002,broht001,Brohawn,Troy,L,L,SFN,P
2002,chrij002,Christiansen,Jason,R,L,SFN,P
2002,dunss001,Dunston,Shawon,R,R,SFN,OF
2002,eyres001,Eyre,Scott,L,L,SFN,P
2002,felip001,Feliz,Pedro,R,R,SFN,3B
2002,fulta001,Fultz,Aaron,L,L,SFN,P
2002,goodt001,Goodwin,Tom,L,R,SFN,OF
2002,hernl003,Hernandez,Livan,R,R,SFN,P
2002,jensr001,Jensen,Ryan,R,R,SFN,P
2002,kentj001,Kent,Jeff,R,R,SFN,2B
2002,loftk001,Lofton,Kenny,L,L,SFN,OF
2002,lunst001,Lunsford,Trey,R,R,SFN,C
2002,martr003,Martinez,Ramon,R,R,SFN,SS
2002,minod001,Minor,Damon,L,L,SFN,1B
2002,muelb001,Mueller,Bill,B,R,SFN,3B
2002,murrc001,Murray,Calvin,R,R,SFN,OF
2002,nathj001,Nathan,Joe,R,R,SFN,P
2002,nen-r001,Nen,Robb,R,R,SFN,P
2002,ortir001,Ortiz,Russ,R,R,SFN,P
2002,ransc001,Ransom,Cody,R,R,SFN,SS
2002,rodrf002,Rodriguez,Felix,R,R,SFN,P
2002,ruetk001,Rueter,Kirk,L,L,SFN,P
2002,sandr002,Sanders,Reggie,R,R,SFN,OF
2002,santb001,Santiago,Benito,R,R,SFN,C
2002,schmj001,Schmidt,Jason,R,R,SFN,P
2002,shint001,Shinjo,Tsuyoshi,R,R,SFN,OF
2002,snowj001,Snow,J.T.,L,L,SFN,1B
2002,torct001,Torcato,Tony,L,R,SFN,OF
2002,torry001,Torrealba,Yorvit,R,R,SFN,C
2002,witaj001,Witasick,Jay,R,R,SFN,P
2002,worrt002,Worrell,Tim,R,R,SFN,P
2002,zerbc001,Zerbe,Chad,L,L,SFN,P
2002,benea001,Benes,Andy,R,R,SLN,P
2002,cairm001,Cairo,Miguel,R,R,SLN,OF
2002,coolm001,Coolbaugh,Mike,R,R,SLN,3B
2002,crudm001,Crudale,Mike,R,R,SLN,P
2002,cruzi001,Cruz,Ivan,L,L,SLN,1B
2002,delgw001,Delgado,Wilson,B,R,SLN,SS
2002,difem001,Difelice,Mike,R,R,SLN,C
2002,drewj001,Drew,J.D.,L,R,SLN,OF
2002,duffm001,Duff,Matt,R,R,SLN,P
2002,edmoj001,Edmonds,Jim,L,L,SLN,OF
2002,fassj001,Fassero,Jeff,L,L,SLN,P
2002,finlc001,Finley,Chuck,L,L,SLN,P
2002,hackl001,Hackman,Luther,R,R,SLN,P
2002,isrij001,Isringhausen,Jason,R,R,SLN,P
2002,josek001,Joseph,Kevin,R,R,SLN,P
2002,kiled001,Kile,Darryl,R,R,SLN,P
2002,klins002,Kline,Steve,R,L,SLN,P
2002,marre001,Marrero,Eli,R,R,SLN,OF
2002,martt002,Martinez,Tino,L,R,SLN,1B
2002,mathm001,Matheny,Mike,R,R,SLN,C
2002,mattm001,Matthews,Mike,L,L,SLN,P
2002,molig001,Molina,Gabe,R,R,SLN,P
2002,morrm001,Morris,Matt,R,R,SLN,P
2002,pearj001,Pearce,Josh,R,R,SLN,P
2002,peree001,Perez,Eduardo,R,R,SLN,OF
2002,polap001,Polanco,Placido,R,R,SLN,3B
2002,pujoa001,Pujols,Albert,R,R,SLN,OF
2002,rente001,Renteria,Edgar,R,R,SLN,SS
2002,robik002,Robinson,Kerry,L,L,SLN,OF
2002,rodrj001,Rodriguez,Jose,L,L,SLN,P
2002,rodrn001,Rodriguez,Nerio,R,R,SLN,P
2002,roles001,Rolen,Scott,R,R,SLN,3B
2002,simoj001,Simontacchi,Jason,R,R,SLN,P
2002,smitb004,Smith,Bud,L,L,SLN,P
2002,smitt001,Smith,Travis,R,R,SLN,P
2002,stecg001,Stechschulte,Gene,R,R,SLN,P
2002,stepg001,Stephenson,Garrett,R,R,SLN,P
2002,tagus001,Taguchi,So,R,R,SLN,OF
2002,timlm001,Timlin,Mike,R,R,SLN,P
2002,vered001,Veres,Dave,R,R,SLN,P
2002,vinaf001,Vina,Fernando,L,R,SLN,2B
2002,whitr002,White,Rick,R,R,SLN,P
2002,willw001,Williams,Woody,R,R,SLN,P
2002,wrigj001,Wright,Jamey,R,R,SLN,P
2002,aberb001,Abernathy,Brent,R,R,TBA,2B
2002,alvaw001,Alvarez,Wilson,L,L,TBA,P
2002,backb001,Backe,Brandon,R,R,TBA,P
2002,brazd001,Brazelton,Dewon,R,R,TBA,P
2002,cartl002,Carter,Lance,R,R,TBA,P
2002,coloj001,Colome,Jesus,R,R,TBA,P
2002,contj001,Conti,Jason,L,R,TBA,OF
2002,cox-s001,Cox,Steve,L,L,TBA,1B
2002,crawc002,Crawford,Carl,L,L,TBA,OF
2002,creed001,Creek,Doug,L,L,TBA,P
2002,delol002,de los Santos,Luis,R,R,TBA,P
2002,escaf001,Escalona,Felix,R,R,TBA,SS
2002,flahj001,Flaherty,John,R,R,TBA,C
2002,gardl001,Gardner,Lee,R,R,TBA,P
2002,gomec001,Gomez,Chris,R,R,TBA,SS
2002,grieb001,Grieve,Ben,L,R,TBA,OF
2002,hallt001,Hall,Toby,R,R,TBA,C
2002,harpt002,Harper,Travis,L,R,TBA,P
2002,hoovp001,Hoover,Paul,R,R,TBA,C
2002,huffa001,Huff,Aubrey,L,R,TBA,DH
2002,jamed002,James,Delvin,R,R,TBA,P
2002,jimej002,Jimenez,Jason,R,L,TBA,P
2002,johnr006,Johnson,Russ,R,R,TBA,3B
2002,kennj001,Kennedy,Joe,R,L,TBA,P
2002,kents001,Kent,Steven,B,L,TBA,P
2002,martt003,Martin,Tom,L,L,TBA,P
2002,mccad001,McCarty,Dave,R,L,TBA,OF
2002,phelt001,Phelps,Travis,R,R,TBA,P
2002,rolld001,Rolls,Damian,R,R,TBA,OF
2002,ruper001,Rupe,Ryan,R,R,TBA,P
2002,sandj001,Sandberg,Jared,R,R,TBA,3B
2002,sheea001,Sheets,Andy,R,R,TBA,2B
2002,smitj001,Smith,Jason,L,R,TBA,3B
2002,smitr003,Smith,Bob,R,R,TBA,3B
2002,sosaj002,Sosa,Jorge,R,R,TBA,P
2002,stanj001,Standridge,Jason,R,R,TBA,P
2002,sturt001,Sturtze,Tanyon,R,R,TBA,P
2002,tynej001,Tyner,Jason,L,L,TBA,OF
2002,vaugg001,Vaughn,Greg,R,R,TBA,DH
2002,wilsp001,Wilson,Paul,R,R,TBA,P
2002,winnr001,Winn,Randy,B,R,TBA,OF
2002,yan-e001,Yan,Esteban,R,R,TBA,P
2002,zambv001,Zambrano,Victor,B,R,TBA,P
2002,alvaj002,Alvarez,Juan,L,L,TEX,P
2002,bellr003,Bell,Rob,R,R,TEX,P
2002,benoj001,Benoit,Joaquin,R,R,TEX,P
2002,blalh001,Blalock,Hank,L,R,TEX,3B
2002,burbd001,Burba,Dave,R,R,TEX,P
2002,cataf001,Catalanotto,Frank,L,R,TEX,OF
2002,cordf002,Cordero,Francisco,R,R,TEX,P
2002,david002,Davis,Doug,R,L,TEX,P
2002,everc001,Everett,Carl,B,R,TEX,OF
2002,florr001,Flores,Randy,L,L,TEX,P
2002,garcr003,Garcia,Reynaldo,R,R,TEX,P
2002,gonzj002,Gonzalez,Juan,R,R,TEX,OF
2002,greer001,Greer,Rusty,L,L,TEX,OF
2002,greet003,Greene,Todd,R,R,TEX,1B
2002,hafnt001,Hafner,Travis,L,R,TEX,DH
2002,hartj002,Hart,Jason,R,R,TEX,OF
2002,haseb001,Haselman,Bill,R,R,TEX,C
2002,hollt001,Hollandsworth,Todd,L,L,TEX,OF
2002,irabh001,Irabu,Hideki,R,R,TEX,P
2002,kaplg001,Kapler,Gabe,R,R,TEX,OF
2002,kolbd001,Kolb,Danny,R,R,TEX,P
2002,kozlb001,Kozlowski,Ben,L,L,TEX,P
2002,lambm001,Lamb,Mike,L,R,TEX,1B
